dataset_id,dataset_name,platform,tissue,candidate_accession,found_in,n_candidates_in_paper,source_doi,paperclip_doc,current_access_link
chen2019_snareseq,Mouse cerebral cortex SNARE-seq data,SNARE-seq,cerebral cortex,GSE65360,body,8,10.1038/s41587-019-0290-0,PMC6893138,GEO accession: GSE126074
chen2019_snareseq,Mouse cerebral cortex SNARE-seq data,SNARE-seq,cerebral cortex,GSE68103,body,8,10.1038/s41587-019-0290-0,PMC6893138,GEO accession: GSE126074
chen2019_snareseq,Mouse cerebral cortex SNARE-seq data,SNARE-seq,cerebral cortex,GSE97942,body,8,10.1038/s41587-019-0290-0,PMC6893138,GEO accession: GSE126074
chen2019_snareseq,Mouse cerebral cortex SNARE-seq data,SNARE-seq,cerebral cortex,SRP103230,body,8,10.1038/s41587-019-0290-0,PMC6893138,GEO accession: GSE126074
vicari2023_visium,Spatial metabolomics and transcriptomics of human striatum brain section,MALDI-MSI / Visium,striatum (brain),GSE178265,body,1,10.1038/s41587-023-01937-y,PMC11251988,https://data.mendeley.com/datasets/w7nw4km7xd/1
vicari2024_visium,Spatial Multimodal Analysis (SMA) human and mouse brain dataset,Visium,Brain,GSE178265,body,1,10.1038/s41587-023-01937-y,PMC11251988,DOI: 10.17632/w7nw4km7xd.1
vicari2024_sma,Mouse brain spatial RNA + metabolomics dataset,SMA,brain,GSE178265,body,1,10.1038/s41587-023-01937-y,PMC11251988,https://data.mendeley.com/datasets/w7nw4km7xd/1
visium_spatial_t2022_visium_3,Visium spatial transcriptomics human lung and airway dataset,Visium Spatial Transcriptomics (10X Genomics),"trachea, bronchi, upper and lower parenchyma",10.5281/zenodo.3711134,body,1,10.1038/s41588-022-01243-4,PMC9839452,
sampath2023_stereo,Mouse olfactory bulb dataset,Stereo-seq,Olfactory bulb,10.5281/zenodo.7276432,body,7,10.1038/s41588-023-01435-6,PMC10335937,
sampath2023_stereo,Mouse olfactory bulb dataset,Stereo-seq,Olfactory bulb,10.6084/m9.figshare.21695849.,body,7,10.1038/s41588-023-01435-6,PMC10335937,
sampath2023_stereo,Mouse olfactory bulb dataset,Stereo-seq,Olfactory bulb,10.6084/m9.figshare.21695879.,body,7,10.1038/s41588-023-01435-6,PMC10335937,
sampath2023_stereo,Mouse olfactory bulb dataset,Stereo-seq,Olfactory bulb,cellxgene.cziscience.com/collections/d74b6979-efba-47cd-990a-9d80ccf29055/,body,7,10.1038/s41588-023-01435-6,PMC10335937,
sampath2023_stereo,Mouse olfactory bulb dataset,Stereo-seq,Olfactory bulb,cellxgene.cziscience.com/collections/d74b6979-efba-47cd-990a-9d80ccf29055/private,body,7,10.1038/s41588-023-01435-6,PMC10335937,
sampath2023_stereo,Mouse olfactory bulb dataset,Stereo-seq,Olfactory bulb,figshare.com/s/1c29d867bc8b90d754d2,body,7,10.1038/s41588-023-01435-6,PMC10335937,
sampath2023_stereo,Mouse olfactory bulb dataset,Stereo-seq,Olfactory bulb,figshare.com/s/1c29d867bc8b90d754d2](https://doi.org/10.6084/m9.figshare.21695879.v1,body,7,10.1038/s41588-023-01435-6,PMC10335937,
10x_genomics_vis2024_visium,10x Genomics Visium superficial biopsies datasets,10x Genomics Visium,endometrium,GSE111976,body,7,10.1038/s41588-024-01873-w,PMC11387200,
10x_genomics_vis2024_visium,10x Genomics Visium superficial biopsies datasets,10x Genomics Visium,endometrium,GSE179640,body,7,10.1038/s41588-024-01873-w,PMC11387200,
10x_genomics_vis2024_visium,10x Genomics Visium superficial biopsies datasets,10x Genomics Visium,endometrium,GSE183837,body,7,10.1038/s41588-024-01873-w,PMC11387200,
10x_genomics_vis2024_visium,10x Genomics Visium superficial biopsies datasets,10x Genomics Visium,endometrium,GSE213216,body,7,10.1038/s41588-024-01873-w,PMC11387200,
10x_genomics_vis2024_visium,10x Genomics Visium superficial biopsies datasets,10x Genomics Visium,endometrium,GSE214411,body,7,10.1038/s41588-024-01873-w,PMC11387200,
10x_genomics_vis2024_visium,10x Genomics Visium superficial biopsies datasets,10x Genomics Visium,endometrium,cellxgene.cziscience.com/docs/04__Analyze%20Public%20Data/4_1__Hosted%20Tu](https://cellxgene.cziscience.com/docs/04__Analyze%20Public%20Data/4_1__Hosted%20Tutorials,body,7,10.1038/s41588-024-01873-w,PMC11387200,
10x_genomics_vis2024_visium,10x Genomics Visium superficial biopsies datasets,10x Genomics Visium,endometrium,cellxgene.cziscience.com/docs/04__Analyze%20Public%20Data/4_1__Hosted%20Tutorials,body,7,10.1038/s41588-024-01873-w,PMC11387200,
vannan2025_xenium,human lung fibrosis data,Xenium,lung,10.5281/zenodo.11562577,body,3,10.1038/s41588-025-02080-x,PMC11906353,
vannan2025_xenium,human lung fibrosis data,Xenium,lung,10.5281/zenodo.14538392,body,3,10.1038/s41588-025-02080-x,PMC11906353,
vannan2025_xenium,human lung fibrosis data,Xenium,lung,GSE250346,body,3,10.1038/s41588-025-02080-x,PMC11906353,
de2025_unknown,CRC-HD,,colorectal cancer,10.5281/zenodo.15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,
oliveira2025_visiumhd,10x Visium HD Human Colorectal Cancer (HCRC),VisiumHD,colorectal cancer,10.5281/zenodo.15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,www.10xgenomics.com/datasets/visium-hd-human-crc
de2025_visium,Visium and Xenium spatial transcriptomics of colorectal cancer,Visium / Xenium,colorectal cancer,10.5281/zenodo.15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
de2025_chromium,Chromium_HumanColon_Oliveira,Chromium,colorectal cancer,10.5281/zenodo.15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
de2025_visiumhd,VisiumHD_HumanColon_Oliveira,Visium HD,colorectal cancer,10.5281/zenodo.15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
oliveira2025_visium,"CRC pair (Visium CytAssist V2, Sample P2 CRC; Xenium In Situ, Sample P2 CRC; Chromium Single Cell Flex)",10x Genomics Xenium / Visium,colorectal cancer,10.5281/zenodo.15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://www.10xgenomics.com/products/visium-hd-spatial-gene-expression/dataset-human-crc
de2025_unknown,CRC-HD,,colorectal cancer,GSE280318,body,3,10.1038/s41588-025-02193-3,PMC12165841,
oliveira2025_visiumhd,10x Visium HD Human Colorectal Cancer (HCRC),VisiumHD,colorectal cancer,GSE280318,body,3,10.1038/s41588-025-02193-3,PMC12165841,www.10xgenomics.com/datasets/visium-hd-human-crc
de2025_visium,Visium and Xenium spatial transcriptomics of colorectal cancer,Visium / Xenium,colorectal cancer,GSE280318,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
de2025_chromium,Chromium_HumanColon_Oliveira,Chromium,colorectal cancer,GSE280318,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
de2025_visiumhd,VisiumHD_HumanColon_Oliveira,Visium HD,colorectal cancer,GSE280318,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
oliveira2025_visium,"CRC pair (Visium CytAssist V2, Sample P2 CRC; Xenium In Situ, Sample P2 CRC; Chromium Single Cell Flex)",10x Genomics Xenium / Visium,colorectal cancer,GSE280318,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://www.10xgenomics.com/products/visium-hd-spatial-gene-expression/dataset-human-crc
de2025_unknown,CRC-HD,,colorectal cancer,zenodo.org/records/15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,
oliveira2025_visiumhd,10x Visium HD Human Colorectal Cancer (HCRC),VisiumHD,colorectal cancer,zenodo.org/records/15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,www.10xgenomics.com/datasets/visium-hd-human-crc
de2025_visium,Visium and Xenium spatial transcriptomics of colorectal cancer,Visium / Xenium,colorectal cancer,zenodo.org/records/15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
de2025_chromium,Chromium_HumanColon_Oliveira,Chromium,colorectal cancer,zenodo.org/records/15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
de2025_visiumhd,VisiumHD_HumanColon_Oliveira,Visium HD,colorectal cancer,zenodo.org/records/15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://doi.org/10.1038/s41588-025-02193-3
oliveira2025_visium,"CRC pair (Visium CytAssist V2, Sample P2 CRC; Xenium In Situ, Sample P2 CRC; Chromium Single Cell Flex)",10x Genomics Xenium / Visium,colorectal cancer,zenodo.org/records/15042463,body,3,10.1038/s41588-025-02193-3,PMC12165841,https://www.10xgenomics.com/products/visium-hd-spatial-gene-expression/dataset-human-crc
greek_validation2025_geomx,Greek validation cohort,PhenoCycler-Fusion / DSP-GeoMx WTA or CTA,non-small cell lung cancer tissue,10.5281/zenodo.6411867,body,2,10.1038/s41588-025-02351-7,PMC12513832,
greek_validation2025_geomx,Greek validation cohort,PhenoCycler-Fusion / DSP-GeoMx WTA or CTA,non-small cell lung cancer tissue,10.6084/m9.figshare.29944619.,body,2,10.1038/s41588-025-02351-7,PMC12513832,
bone_marrow_cite2024_10x_genomics,Bone marrow CITE-seq and Infinity Flow datasets,10x Genomics Chromium; Cytek Aurora,Bone marrow,GSE120221,body,2,10.1038/s41590-024-01782-4,PMC11003869,
bone_marrow_cite2024_10x_genomics,Bone marrow CITE-seq and Infinity Flow datasets,10x Genomics Chromium; Cytek Aurora,Bone marrow,GSM5613757,body,2,10.1038/s41590-024-01782-4,PMC11003869,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,10.5281/zenodo.12613839,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,10.5281/zenodo.12613839,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,GSE118828,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,GSE118828,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,GSE146026,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,GSE146026,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,GSE147082,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,GSE147082,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,GSE154600,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,GSE154600,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,GSE173682,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,GSE173682,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,SRP1,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,SRP1,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,SRP14,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,SRP14,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_cosmx,Human ovarian cancer (CosMx SMI),CosMx SMI,ovary,SRP9,body,9,10.1038/s41590-024-01943-5,PMC11436371,
yeh2024_xenium,"Ovarian Cancer datasets (CosMx, Xenium, MERFISH)",CosMx / Xenium / MERFISH,ovary,SRP9,body,9,10.1038/s41590-024-01943-5,PMC11436371,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE123813,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE123813,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE130973,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE130973,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE132802,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE132802,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE138669,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE138669,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE144236,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE144236,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE154775,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE154775,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE158924,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE158924,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE163028,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE163028,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE163973,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE163973,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE166796,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE166796,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE169147,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE169147,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE173252,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE173252,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE173706,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE173706,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE175817,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE175817,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE175990,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE175990,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE181297,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE181297,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE181316,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE181316,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE181907,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE181907,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE186476,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE186476,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE189889,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE189889,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE202352,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE202352,body,34,10.1038/s41590-025-02267-8,PMC12479362,
visium_spatial_g2025_visium_2,Visium Spatial Gene Expression (human adult skin),10x Genomics Visium Spatial Gene Expression,Skin,GSE212450,body,34,10.1038/s41590-025-02267-8,PMC12479362,
xenium_in_situ_52025_xenium,Xenium in situ 5k-plex (human adult skin - atopic dermatitis),10x Genomics Xenium in situ 5k-plex,Skin,GSE212450,body,34,10.1038/s41590-025-02267-8,PMC12479362,
